scenario_id,family_id,category,fault_type,target_V_pu,grid,scr,Rg_ohm,Lg_H,P_load,Q_load,power_factor,t_fault,fault_dur,recover_to_0p9_s,T_sim,trans_resistance,random_seed,xr_ratio,duration_bin_s,scenario_profile
1154,577,LVRT,2ph_g,0.2,weak,3.0,46.225,0.220708,313709.9,155420.0,0.8961,0.018558,0.1536,2.0,1.6722,0.4731,20260609,1.5,0.16,expanded
1155,578,LVRT,2ph_g,0.2,weak,3.0,46.225,0.220708,327565.1,190486.4,0.8645,0.014566,0.4955,2.0,2.0101,0.5014,20260609,1.5,0.5,expanded
1156,578,LVRT,2ph_g,0.2,weak,3.0,46.225,0.220708,357164.4,179626.2,0.8934,0.029495,0.4728,2.0,2.0023,0.4006,20260609,1.5,0.5,expanded
1157,579,LVRT,2ph_g,0.2,weak,3.0,26.3523,0.251646,285853.9,168921.0,0.8609,0.021373,0.1502,2.0,1.6715,0.6328,20260609,3.0,0.16,expanded
1158,579,LVRT,2ph_g,0.2,weak,3.0,26.3523,0.251646,354930.0,198030.5,0.8733,0.021364,0.172,2.0,1.6934,0.7016,20260609,3.0,0.16,expanded
1159,580,LVRT,2ph_g,0.2,weak,3.0,26.3523,0.251646,286188.0,165437.5,0.8658,0.013276,0.4598,2.0,1.9731,0.624,20260609,3.0,0.5,expanded
1160,580,LVRT,2ph_g,0.2,weak,3.0,26.3523,0.251646,307912.9,182015.6,0.8608,0.022656,0.4802,2.0,2.0028,0.3288,20260609,3.0,0.5,expanded
1161,581,LVRT,2ph_g,0.2,weak,3.0,13.6999,0.261649,314579.6,187748.6,0.8587,0.018074,0.1469,2.0,1.665,0.6278,20260609,6.0,0.16,expanded
1162,581,LVRT,2ph_g,0.2,weak,3.0,13.6999,0.261649,284301.6,135849.0,0.9023,0.018076,0.1798,2.0,1.6979,0.2979,20260609,6.0,0.16,expanded
1163,582,LVRT,2ph_g,0.2,weak,3.0,13.6999,0.261649,352420.9,159046.1,0.9115,0.015002,0.4694,2.0,1.9844,0.1767,20260609,6.0,0.5,expanded
1164,582,LVRT,2ph_g,0.2,weak,3.0,13.6999,0.261649,293593.8,119842.3,0.9258,0.017387,0.4989,2.0,2.0163,0.5438,20260609,6.0,0.5,expanded
1165,583,LVRT,2ph_g,0.2,medium,5.0,27.735,0.132425,292999.2,171915.9,0.8625,0.012401,0.1737,2.0,1.6861,0.0751,20260609,1.5,0.16,expanded
1166,583,LVRT,2ph_g,0.2,medium,5.0,27.735,0.132425,321710.3,163441.2,0.8915,0.013329,0.1693,2.0,1.6827,0.0883,20260609,1.5,0.16,expanded
1167,584,LVRT,2ph_g,0.2,medium,5.0,27.735,0.132425,332708.7,146327.5,0.9154,0.023997,0.4767,2.0,2.0007,0.7003,20260609,1.5,0.5,expanded
1168,584,LVRT,2ph_g,0.2,medium,5.0,27.735,0.132425,311954.0,176188.2,0.8707,0.025219,0.4778,2.0,2.003,0.6288,20260609,1.5,0.5,expanded
1169,585,LVRT,2ph_g,0.2,medium,5.0,15.8114,0.150988,348430.3,154292.7,0.9144,0.01316,0.1552,2.0,1.6684,0.6902,20260609,3.0,0.16,expanded
1170,585,LVRT,2ph_g,0.2,medium,5.0,15.8114,0.150988,321335.5,173502.5,0.8799,0.020971,0.1535,2.0,1.6745,0.6567,20260609,3.0,0.16,expanded
1171,586,LVRT,2ph_g,0.2,medium,5.0,15.8114,0.150988,300143.7,105836.2,0.9431,0.025539,0.4662,2.0,1.9918,0.4185,20260609,3.0,0.5,expanded
1172,586,LVRT,2ph_g,0.2,medium,5.0,15.8114,0.150988,342789.5,207996.2,0.8549,0.025845,0.5456,2.0,2.0714,0.4038,20260609,3.0,0.5,expanded
1173,587,LVRT,2ph_g,0.2,medium,5.0,8.2199,0.156989,300614.3,116865.5,0.932,0.027179,0.1662,2.0,1.6934,0.0635,20260609,6.0,0.16,expanded
1174,587,LVRT,2ph_g,0.2,medium,5.0,8.2199,0.156989,338243.2,174953.5,0.8882,0.027392,0.1505,2.0,1.6779,0.2502,20260609,6.0,0.16,expanded
1175,588,LVRT,2ph_g,0.2,medium,5.0,8.2199,0.156989,305993.9,161620.9,0.8842,0.028575,0.4737,2.0,2.0023,0.6759,20260609,6.0,0.5,expanded
1176,588,LVRT,2ph_g,0.2,medium,5.0,8.2199,0.156989,345168.0,146263.5,0.9207,0.027114,0.5311,2.0,2.0582,0.4812,20260609,6.0,0.5,expanded
1177,589,LVRT,2ph_g,0.2,strong,10.0,13.8675,0.066212,282467.1,145197.4,0.8894,0.013088,0.1599,2.0,1.673,0.3664,20260609,1.5,0.16,expanded
1178,589,LVRT,2ph_g,0.2,strong,10.0,13.8675,0.066212,295371.0,169510.4,0.8673,0.017102,0.1444,2.0,1.6615,0.2696,20260609,1.5,0.16,expanded
1179,590,LVRT,2ph_g,0.2,strong,10.0,13.8675,0.066212,292696.8,153666.4,0.8854,0.020166,0.5323,2.0,2.0525,0.4463,20260609,1.5,0.5,expanded
1180,590,LVRT,2ph_g,0.2,strong,10.0,13.8675,0.066212,329832.3,134020.8,0.9264,0.018006,0.4744,2.0,1.9924,0.7447,20260609,1.5,0.5,expanded
1181,591,LVRT,2ph_g,0.2,strong,10.0,7.9057,0.075494,285411.1,167750.0,0.8621,0.017745,0.1692,2.0,1.687,0.1505,20260609,3.0,0.16,expanded
1182,591,LVRT,2ph_g,0.2,strong,10.0,7.9057,0.075494,356330.3,190629.0,0.8817,0.017402,0.1651,2.0,1.6825,0.0619,20260609,3.0,0.16,expanded
1183,592,LVRT,2ph_g,0.2,strong,10.0,7.9057,0.075494,353063.4,130260.8,0.9382,0.014427,0.4722,2.0,1.9866,0.2384,20260609,3.0,0.5,expanded
1184,592,LVRT,2ph_g,0.2,strong,10.0,7.9057,0.075494,309238.6,144029.2,0.9065,0.013613,0.5352,2.0,2.0488,0.3688,20260609,3.0,0.5,expanded
1185,593,LVRT,2ph_g,0.2,strong,10.0,4.11,0.078495,321988.9,191483.8,0.8595,0.022934,0.1733,2.0,1.6962,0.2437,20260609,6.0,0.16,expanded
1186,593,LVRT,2ph_g,0.2,strong,10.0,4.11,0.078495,296816.6,112133.5,0.9355,0.012214,0.1749,2.0,1.6871,0.3949,20260609,6.0,0.16,expanded
1187,594,LVRT,2ph_g,0.2,strong,10.0,4.11,0.078495,322707.8,189338.7,0.8625,0.02507,0.4716,2.0,1.9967,0.7431,20260609,6.0,0.5,expanded
1188,594,LVRT,2ph_g,0.2,strong,10.0,4.11,0.078495,341072.8,126900.2,0.9372,0.0272,0.5283,2.0,2.0555,0.4265,20260609,6.0,0.5,expanded
1189,595,LVRT,2ph_g,0.2,very_strong,15.0,9.245,0.044142,333878.5,191465.9,0.8675,0.021796,0.1623,2.0,1.6841,0.0944,20260609,1.5,0.16,expanded
1190,595,LVRT,2ph_g,0.2,very_strong,15.0,9.245,0.044142,304929.6,119494.1,0.9311,0.01334,0.1759,2.0,1.6892,0.1666,20260609,1.5,0.16,expanded
1191,596,LVRT,2ph_g,0.2,very_strong,15.0,9.245,0.044142,338617.0,180025.2,0.883,0.020885,0.4612,2.0,1.9821,0.2349,20260609,1.5,0.5,expanded
1192,596,LVRT,2ph_g,0.2,very_strong,15.0,9.245,0.044142,328467.7,139558.5,0.9204,0.022452,0.5083,2.0,2.0308,0.2489,20260609,1.5,0.5,expanded
1193,597,LVRT,2ph_g,0.2,very_strong,15.0,5.2705,0.050329,286385.0,140770.5,0.8974,0.020554,0.1766,2.0,1.6971,0.526,20260609,3.0,0.16,expanded
1194,597,LVRT,2ph_g,0.2,very_strong,15.0,5.2705,0.050329,312554.7,141058.6,0.9115,0.020966,0.1673,2.0,1.6883,0.2146,20260609,3.0,0.16,expanded
1195,598,LVRT,2ph_g,0.2,very_strong,15.0,5.2705,0.050329,327252.7,176756.4,0.8799,0.023348,0.511,2.0,2.0344,0.3297,20260609,3.0,0.5,expanded
1196,598,LVRT,2ph_g,0.2,very_strong,15.0,5.2705,0.050329,299569.3,101120.1,0.9475,0.014442,0.5295,2.0,2.0439,0.3122,20260609,3.0,0.5,expanded
1197,599,LVRT,2ph_g,0.2,very_strong,15.0,2.74,0.05233,314907.3,129111.5,0.9253,0.028209,0.1613,2.0,1.6895,0.1973,20260609,6.0,0.16,expanded
1198,599,LVRT,2ph_g,0.2,very_strong,15.0,2.74,0.05233,327320.5,125862.1,0.9334,0.02248,0.1401,2.0,1.6626,0.4334,20260609,6.0,0.16,expanded
1199,600,LVRT,2ph_g,0.2,very_strong,15.0,2.74,0.05233,315112.0,190964.8,0.8552,0.01276,0.5028,2.0,2.0155,0.306,20260609,6.0,0.5,expanded
1200,600,LVRT,2ph_g,0.2,very_strong,15.0,2.74,0.05233,309547.3,134597.0,0.9171,0.025942,0.5488,2.0,2.0747,0.277,20260609,6.0,0.5,expanded
1201,601,LVRT,2ph_g,0.35,very_weak,2.0,69.3375,0.331062,287672.2,111220.3,0.9327,0.026886,0.1717,2.0,1.6986,0.097,20260609,1.5,0.16,expanded
1202,601,LVRT,2ph_g,0.35,very_weak,2.0,69.3375,0.331062,316582.2,147974.9,0.9059,0.01233,0.1717,2.0,1.684,0.6793,20260609,1.5,0.16,expanded
1203,602,LVRT,2ph_g,0.35,very_weak,2.0,69.3375,0.331062,284094.9,94511.8,0.9489,0.027243,0.4736,2.0,2.0008,0.0846,20260609,1.5,0.5,expanded
1204,602,LVRT,2ph_g,0.35,very_weak,2.0,69.3375,0.331062,356046.4,205907.1,0.8657,0.027929,0.4508,2.0,1.9787,0.2004,20260609,1.5,0.5,expanded
1205,603,LVRT,2ph_g,0.35,very_weak,2.0,39.5285,0.377469,334416.5,182108.4,0.8782,0.018487,0.1669,2.0,1.6854,0.7514,20260609,3.0,0.16,expanded
1206,603,LVRT,2ph_g,0.35,very_weak,2.0,39.5285,0.377469,354401.9,136823.5,0.9329,0.01483,0.1677,2.0,1.6825,0.3301,20260609,3.0,0.16,expanded
1207,604,LVRT,2ph_g,0.35,very_weak,2.0,39.5285,0.377469,316874.3,160528.9,0.8921,0.014969,0.5235,2.0,2.0384,0.7063,20260609,3.0,0.5,expanded
1208,604,LVRT,2ph_g,0.35,very_weak,2.0,39.5285,0.377469,342790.1,130395.2,0.9347,0.027436,0.5439,2.0,2.0713,0.2687,20260609,3.0,0.5,expanded
1209,605,LVRT,2ph_g,0.35,very_weak,2.0,20.5499,0.392474,310626.6,184234.9,0.8601,0.021603,0.1653,2.0,1.6869,0.7969,20260609,6.0,0.16,expanded
1210,605,LVRT,2ph_g,0.35,very_weak,2.0,20.5499,0.392474,324304.0,174997.7,0.88,0.027466,0.1698,2.0,1.6973,0.5746,20260609,6.0,0.16,expanded
1211,606,LVRT,2ph_g,0.35,very_weak,2.0,20.5499,0.392474,291921.5,129551.6,0.914,0.016888,0.5276,2.0,2.0445,0.2677,20260609,6.0,0.5,expanded
1212,606,LVRT,2ph_g,0.35,very_weak,2.0,20.5499,0.392474,316151.3,176275.9,0.8734,0.028328,0.4859,2.0,2.0143,0.6072,20260609,6.0,0.5,expanded
1213,607,LVRT,2ph_g,0.35,weak,3.0,46.225,0.220708,309249.7,141670.9,0.9091,0.028881,0.1445,2.0,1.6734,0.0761,20260609,1.5,0.16,expanded
1214,607,LVRT,2ph_g,0.35,weak,3.0,46.225,0.220708,288431.8,101385.7,0.9434,0.019886,0.1469,2.0,1.6667,0.7353,20260609,1.5,0.16,expanded
1215,608,LVRT,2ph_g,0.35,weak,3.0,46.225,0.220708,287245.1,136491.0,0.9032,0.019702,0.4539,2.0,1.9736,0.4116,20260609,1.5,0.5,expanded
1216,608,LVRT,2ph_g,0.35,weak,3.0,46.225,0.220708,317957.1,110487.8,0.9446,0.026124,0.506,2.0,2.0321,0.5523,20260609,1.5,0.5,expanded
1217,609,LVRT,2ph_g,0.35,weak,3.0,26.3523,0.251646,287319.0,126357.8,0.9154,0.018016,0.1536,2.0,1.6716,0.513,20260609,3.0,0.16,expanded
1218,609,LVRT,2ph_g,0.35,weak,3.0,26.3523,0.251646,302487.6,148723.8,0.8974,0.028097,0.1738,2.0,1.7019,0.2265,20260609,3.0,0.16,expanded
1219,610,LVRT,2ph_g,0.35,weak,3.0,26.3523,0.251646,321463.6,165871.8,0.8887,0.026098,0.4847,2.0,2.0108,0.6155,20260609,3.0,0.5,expanded
1220,610,LVRT,2ph_g,0.35,weak,3.0,26.3523,0.251646,332912.4,193655.3,0.8644,0.027356,0.5011,2.0,2.0285,0.0893,20260609,3.0,0.5,expanded
1221,611,LVRT,2ph_g,0.35,weak,3.0,13.6999,0.261649,283549.3,154459.5,0.8782,0.025772,0.171,2.0,1.6968,0.3039,20260609,6.0,0.16,expanded
1222,611,LVRT,2ph_g,0.35,weak,3.0,13.6999,0.261649,343613.4,210848.1,0.8523,0.02451,0.1602,2.0,1.6848,0.6761,20260609,6.0,0.16,expanded
1223,612,LVRT,2ph_g,0.35,weak,3.0,13.6999,0.261649,345829.2,182385.6,0.8845,0.025832,0.5304,2.0,2.0562,0.3307,20260609,6.0,0.5,expanded
1224,612,LVRT,2ph_g,0.35,weak,3.0,13.6999,0.261649,343876.1,161343.3,0.9053,0.020408,0.5327,2.0,2.0531,0.4867,20260609,6.0,0.5,expanded
1225,613,LVRT,2ph_g,0.35,medium,5.0,27.735,0.132425,289912.3,137594.0,0.9034,0.024479,0.1594,2.0,1.6839,0.0543,20260609,1.5,0.16,expanded
1226,613,LVRT,2ph_g,0.35,medium,5.0,27.735,0.132425,307552.2,170413.4,0.8747,0.01378,0.1549,2.0,1.6686,0.1478,20260609,1.5,0.16,expanded
1227,614,LVRT,2ph_g,0.35,medium,5.0,27.735,0.132425,327590.8,182889.2,0.8731,0.016916,0.5258,2.0,2.0427,0.7394,20260609,1.5,0.5,expanded
1228,614,LVRT,2ph_g,0.35,medium,5.0,27.735,0.132425,338599.2,123189.6,0.9397,0.01992,0.4639,2.0,1.9838,0.6822,20260609,1.5,0.5,expanded
1229,615,LVRT,2ph_g,0.35,medium,5.0,15.8114,0.150988,339767.0,143582.1,0.9211,0.02453,0.1482,2.0,1.6727,0.4172,20260609,3.0,0.16,expanded
1230,615,LVRT,2ph_g,0.35,medium,5.0,15.8114,0.150988,300604.7,121138.6,0.9275,0.02118,0.1523,2.0,1.6734,0.688,20260609,3.0,0.16,expanded
1231,616,LVRT,2ph_g,0.35,medium,5.0,15.8114,0.150988,314352.1,176272.8,0.8722,0.027491,0.4586,2.0,1.986,0.6409,20260609,3.0,0.5,expanded
1232,616,LVRT,2ph_g,0.35,medium,5.0,15.8114,0.150988,347649.1,211904.9,0.8539,0.018723,0.5392,2.0,2.0579,0.6563,20260609,3.0,0.5,expanded
1233,617,LVRT,2ph_g,0.35,medium,5.0,8.2199,0.156989,317545.1,156968.1,0.8965,0.016849,0.1607,2.0,1.6776,0.6536,20260609,6.0,0.16,expanded
1234,617,LVRT,2ph_g,0.35,medium,5.0,8.2199,0.156989,346469.1,193974.7,0.8726,0.029533,0.1774,2.0,1.7069,0.7816,20260609,6.0,0.16,expanded
1235,618,LVRT,2ph_g,0.35,medium,5.0,8.2199,0.156989,311764.5,175545.1,0.8714,0.021085,0.4548,2.0,1.9758,0.1493,20260609,6.0,0.5,expanded
1236,618,LVRT,2ph_g,0.35,medium,5.0,8.2199,0.156989,337118.8,200724.6,0.8592,0.015761,0.5076,2.0,2.0234,0.2382,20260609,6.0,0.5,expanded
1237,619,LVRT,2ph_g,0.35,strong,10.0,13.8675,0.066212,285702.2,164882.6,0.8661,0.020985,0.1481,2.0,1.6691,0.2655,20260609,1.5,0.16,expanded
1238,619,LVRT,2ph_g,0.35,strong,10.0,13.8675,0.066212,351774.7,176873.5,0.8934,0.01978,0.1696,2.0,1.6894,0.0884,20260609,1.5,0.16,expanded
1239,620,LVRT,2ph_g,0.35,strong,10.0,13.8675,0.066212,283570.3,137362.7,0.9,0.012897,0.5112,2.0,2.024,0.5908,20260609,1.5,0.5,expanded
1240,620,LVRT,2ph_g,0.35,strong,10.0,13.8675,0.066212,295309.9,150646.0,0.8908,0.029687,0.5068,2.0,2.0365,0.0858,20260609,1.5,0.5,expanded
1241,621,LVRT,2ph_g,0.35,strong,10.0,7.9057,0.075494,352162.7,154841.3,0.9154,0.01506,0.1429,2.0,1.6579,0.479,20260609,3.0,0.16,expanded
1242,621,LVRT,2ph_g,0.35,strong,10.0,7.9057,0.075494,307462.3,187551.2,0.8537,0.026802,0.1557,2.0,1.6825,0.6403,20260609,3.0,0.16,expanded
1243,622,LVRT,2ph_g,0.35,strong,10.0,7.9057,0.075494,339803.0,198041.9,0.864,0.018728,0.5379,2.0,2.0566,0.7595,20260609,3.0,0.5,expanded
1244,622,LVRT,2ph_g,0.35,strong,10.0,7.9057,0.075494,293631.0,118569.1,0.9273,0.018919,0.4998,2.0,2.0188,0.1471,20260609,3.0,0.5,expanded
1245,623,LVRT,2ph_g,0.35,strong,10.0,4.11,0.078495,354031.0,128263.3,0.9402,0.024971,0.1522,2.0,1.6771,0.0974,20260609,6.0,0.16,expanded
1246,623,LVRT,2ph_g,0.35,strong,10.0,4.11,0.078495,326037.6,192762.3,0.8608,0.027772,0.1795,2.0,1.7073,0.5128,20260609,6.0,0.16,expanded
1247,624,LVRT,2ph_g,0.35,strong,10.0,4.11,0.078495,322134.7,110281.3,0.9461,0.024765,0.5065,2.0,2.0313,0.2957,20260609,6.0,0.5,expanded
1248,624,LVRT,2ph_g,0.35,strong,10.0,4.11,0.078495,337561.4,178928.4,0.8836,0.018406,0.4829,2.0,2.0013,0.0685,20260609,6.0,0.5,expanded
1249,625,LVRT,2ph_g,0.35,very_strong,15.0,9.245,0.044142,345553.6,205977.0,0.859,0.013443,0.1789,2.0,1.6923,0.5487,20260609,1.5,0.16,expanded
1250,625,LVRT,2ph_g,0.35,very_strong,15.0,9.245,0.044142,345237.5,160822.0,0.9065,0.022077,0.1437,2.0,1.6658,0.409,20260609,1.5,0.16,expanded
1251,626,LVRT,2ph_g,0.35,very_strong,15.0,9.245,0.044142,351462.4,150895.4,0.9189,0.027724,0.5476,2.0,2.0754,0.512,20260609,1.5,0.5,expanded
1252,626,LVRT,2ph_g,0.35,very_strong,15.0,9.245,0.044142,288098.9,155804.5,0.8796,0.029221,0.4604,2.0,1.9896,0.1897,20260609,1.5,0.5,expanded
1253,627,LVRT,2ph_g,0.35,very_strong,15.0,5.2705,0.050329,311858.2,122196.4,0.9311,0.020303,0.1677,2.0,1.688,0.5747,20260609,3.0,0.16,expanded
1254,627,LVRT,2ph_g,0.35,very_strong,15.0,5.2705,0.050329,355880.6,162415.7,0.9097,0.018121,0.1698,2.0,1.6879,0.3024,20260609,3.0,0.16,expanded
1255,628,LVRT,2ph_g,0.35,very_strong,15.0,5.2705,0.050329,294135.2,152046.0,0.8883,0.026771,0.5027,2.0,2.0295,0.323,20260609,3.0,0.5,expanded
1256,628,LVRT,2ph_g,0.35,very_strong,15.0,5.2705,0.050329,286391.2,168036.7,0.8625,0.014849,0.492,2.0,2.0069,0.1639,20260609,3.0,0.5,expanded
1257,629,LVRT,2ph_g,0.35,very_strong,15.0,2.74,0.05233,355933.1,159242.3,0.9128,0.028723,0.1436,2.0,1.6723,0.575,20260609,6.0,0.16,expanded
1258,629,LVRT,2ph_g,0.35,very_strong,15.0,2.74,0.05233,337634.9,202871.4,0.8572,0.022545,0.1706,2.0,1.6931,0.4434,20260609,6.0,0.16,expanded
1259,630,LVRT,2ph_g,0.35,very_strong,15.0,2.74,0.05233,300141.3,117248.2,0.9315,0.029985,0.507,2.0,2.037,0.3699,20260609,6.0,0.5,expanded
1260,630,LVRT,2ph_g,0.35,very_strong,15.0,2.74,0.05233,357649.4,172623.6,0.9006,0.014805,0.5172,2.0,2.032,0.491,20260609,6.0,0.5,expanded
1261,631,LVRT,2ph_g,0.5,very_weak,2.0,69.3375,0.331062,317730.6,136465.5,0.9188,0.023182,0.1598,2.0,1.683,0.2915,20260609,1.5,0.16,expanded
1262,631,LVRT,2ph_g,0.5,very_weak,2.0,69.3375,0.331062,312261.1,145719.6,0.9062,0.017679,0.1603,2.0,1.678,0.3569,20260609,1.5,0.16,expanded
1263,632,LVRT,2ph_g,0.5,very_weak,2.0,69.3375,0.331062,296362.5,161833.8,0.8777,0.02118,0.5421,2.0,2.0633,0.6696,20260609,1.5,0.5,expanded
1264,632,LVRT,2ph_g,0.5,very_weak,2.0,69.3375,0.331062,327471.7,119024.3,0.9398,0.020794,0.4613,2.0,1.9821,0.3924,20260609,1.5,0.5,expanded
1265,633,LVRT,2ph_g,0.5,very_weak,2.0,39.5285,0.377469,307315.8,188050.5,0.853,0.020323,0.1581,2.0,1.6784,0.3302,20260609,3.0,0.16,expanded
1266,633,LVRT,2ph_g,0.5,very_weak,2.0,39.5285,0.377469,337988.4,124789.7,0.9381,0.020166,0.1704,2.0,1.6906,0.0825,20260609,3.0,0.16,expanded
1267,634,LVRT,2ph_g,0.5,very_weak,2.0,39.5285,0.377469,323718.1,175069.5,0.8796,0.018762,0.5261,2.0,2.0448,0.5389,20260609,3.0,0.5,expanded
1268,634,LVRT,2ph_g,0.5,very_weak,2.0,39.5285,0.377469,307221.8,103962.1,0.9472,0.021757,0.4516,2.0,1.9734,0.081,20260609,3.0,0.5,expanded
1269,635,LVRT,2ph_g,0.5,very_weak,2.0,20.5499,0.392474,320565.9,135229.1,0.9214,0.017203,0.1409,2.0,1.6581,0.6217,20260609,6.0,0.16,expanded
1270,635,LVRT,2ph_g,0.5,very_weak,2.0,20.5499,0.392474,344413.4,139859.7,0.9265,0.028734,0.1689,2.0,1.6976,0.5809,20260609,6.0,0.16,expanded
1271,636,LVRT,2ph_g,0.5,very_weak,2.0,20.5499,0.392474,350253.2,132520.3,0.9353,0.012884,0.47,2.0,1.9829,0.7046,20260609,6.0,0.5,expanded
1272,636,LVRT,2ph_g,0.5,very_weak,2.0,20.5499,0.392474,354117.5,160801.9,0.9105,0.029246,0.5407,2.0,2.0699,0.5505,20260609,6.0,0.5,expanded
1273,637,LVRT,2ph_g,0.5,weak,3.0,46.225,0.220708,295034.6,123404.7,0.9226,0.026025,0.177,2.0,1.703,0.4374,20260609,1.5,0.16,expanded
1274,637,LVRT,2ph_g,0.5,weak,3.0,46.225,0.220708,295030.1,161927.8,0.8766,0.020905,0.1466,2.0,1.6675,0.748,20260609,1.5,0.16,expanded
1275,638,LVRT,2ph_g,0.5,weak,3.0,46.225,0.220708,286030.3,161671.4,0.8706,0.012604,0.5152,2.0,2.0278,0.7647,20260609,1.5,0.5,expanded
1276,638,LVRT,2ph_g,0.5,weak,3.0,46.225,0.220708,331403.2,160242.6,0.9003,0.028608,0.4549,2.0,1.9835,0.5372,20260609,1.5,0.5,expanded
1277,639,LVRT,2ph_g,0.5,weak,3.0,26.3523,0.251646,336273.3,199200.6,0.8604,0.02736,0.158,2.0,1.6853,0.6067,20260609,3.0,0.16,expanded
1278,639,LVRT,2ph_g,0.5,weak,3.0,26.3523,0.251646,310398.8,129403.9,0.923,0.019989,0.1481,2.0,1.6681,0.5091,20260609,3.0,0.16,expanded
1279,640,LVRT,2ph_g,0.5,weak,3.0,26.3523,0.251646,345286.9,176356.3,0.8906,0.02121,0.544,2.0,2.0652,0.2474,20260609,3.0,0.5,expanded
1280,640,LVRT,2ph_g,0.5,weak,3.0,26.3523,0.251646,293011.8,104322.7,0.9421,0.016879,0.4648,2.0,1.9817,0.0568,20260609,3.0,0.5,expanded
1281,641,LVRT,2ph_g,0.5,weak,3.0,13.6999,0.261649,334197.0,187885.1,0.8717,0.02469,0.1418,2.0,1.6665,0.4439,20260609,6.0,0.16,expanded
1282,641,LVRT,2ph_g,0.5,weak,3.0,13.6999,0.261649,282487.7,132754.0,0.905,0.014565,0.1523,2.0,1.6669,0.717,20260609,6.0,0.16,expanded
1283,642,LVRT,2ph_g,0.5,weak,3.0,13.6999,0.261649,308604.7,153093.0,0.8958,0.018911,0.5381,2.0,2.057,0.2765,20260609,6.0,0.5,expanded
1284,642,LVRT,2ph_g,0.5,weak,3.0,13.6999,0.261649,290028.0,98507.3,0.9469,0.018134,0.4719,2.0,1.99,0.1556,20260609,6.0,0.5,expanded
1285,643,LVRT,2ph_g,0.5,medium,5.0,27.735,0.132425,305637.2,159585.4,0.8864,0.024919,0.1717,2.0,1.6966,0.4892,20260609,1.5,0.16,expanded
1286,643,LVRT,2ph_g,0.5,medium,5.0,27.735,0.132425,309674.8,177192.8,0.868,0.020141,0.1588,2.0,1.6789,0.1234,20260609,1.5,0.16,expanded
1287,644,LVRT,2ph_g,0.5,medium,5.0,27.735,0.132425,301975.4,180941.5,0.8578,0.017867,0.5371,2.0,2.055,0.6961,20260609,1.5,0.5,expanded
1288,644,LVRT,2ph_g,0.5,medium,5.0,27.735,0.132425,313722.4,177021.0,0.8709,0.023922,0.5233,2.0,2.0472,0.2035,20260609,1.5,0.5,expanded
1289,645,LVRT,2ph_g,0.5,medium,5.0,15.8114,0.150988,357799.3,195783.0,0.8773,0.016187,0.1647,2.0,1.6809,0.489,20260609,3.0,0.16,expanded
1290,645,LVRT,2ph_g,0.5,medium,5.0,15.8114,0.150988,302927.8,183011.0,0.8559,0.017845,0.1763,2.0,1.6941,0.4005,20260609,3.0,0.16,expanded
1291,646,LVRT,2ph_g,0.5,medium,5.0,15.8114,0.150988,285244.5,116358.5,0.9259,0.015519,0.4684,2.0,1.984,0.5997,20260609,3.0,0.5,expanded
1292,646,LVRT,2ph_g,0.5,medium,5.0,15.8114,0.150988,289860.5,111967.0,0.9328,0.016973,0.4686,2.0,1.9855,0.5097,20260609,3.0,0.5,expanded
1293,647,LVRT,2ph_g,0.5,medium,5.0,8.2199,0.156989,300827.6,181856.1,0.8558,0.015231,0.1506,2.0,1.6659,0.4193,20260609,6.0,0.16,expanded
1294,647,LVRT,2ph_g,0.5,medium,5.0,8.2199,0.156989,323745.6,156181.6,0.9007,0.028196,0.1755,2.0,1.7037,0.148,20260609,6.0,0.16,expanded
1295,648,LVRT,2ph_g,0.5,medium,5.0,8.2199,0.156989,344050.5,149796.2,0.9169,0.028965,0.4609,2.0,1.9898,0.5964,20260609,6.0,0.5,expanded
1296,648,LVRT,2ph_g,0.5,medium,5.0,8.2199,0.156989,322228.2,122629.1,0.9346,0.023154,0.5466,2.0,2.0698,0.4149,20260609,6.0,0.5,expanded
1297,649,LVRT,2ph_g,0.5,strong,10.0,13.8675,0.066212,316465.0,131125.6,0.9238,0.022065,0.1495,2.0,1.6715,0.3493,20260609,1.5,0.16,expanded
1298,649,LVRT,2ph_g,0.5,strong,10.0,13.8675,0.066212,328285.7,119442.7,0.9397,0.017601,0.1659,2.0,1.6835,0.5776,20260609,1.5,0.16,expanded
1299,650,LVRT,2ph_g,0.5,strong,10.0,13.8675,0.066212,317556.4,194233.3,0.8531,0.022506,0.4661,2.0,1.9886,0.0959,20260609,1.5,0.5,expanded
1300,650,LVRT,2ph_g,0.5,strong,10.0,13.8675,0.066212,338391.4,156585.8,0.9075,0.014063,0.5148,2.0,2.0289,0.3069,20260609,1.5,0.5,expanded
1301,651,LVRT,2ph_g,0.5,strong,10.0,7.9057,0.075494,280154.9,107024.6,0.9342,0.027302,0.174,2.0,1.7013,0.377,20260609,3.0,0.16,expanded
1302,651,LVRT,2ph_g,0.5,strong,10.0,7.9057,0.075494,304196.3,100508.4,0.9495,0.026817,0.1495,2.0,1.6763,0.7483,20260609,3.0,0.16,expanded
1303,652,LVRT,2ph_g,0.5,strong,10.0,7.9057,0.075494,289443.2,127204.4,0.9155,0.022457,0.5252,2.0,2.0477,0.2316,20260609,3.0,0.5,expanded
